f/ Hz,Re(V)/ V,Im(V)/ V
2.35E+04,-2.82143586771266e-02,-1.76675503547012e-03
2.36E+04,-2.81446405334168e-02,-1.75909726710670e-03
2.36E+04,-2.80752154594037e-02,-1.75148684373451e-03
2.36E+04,-2.80060816695451e-02,-1.74392337989151e-03
2.36E+04,-2.79372373926428e-02,-1.73640649401722e-03
2.36E+04,-2.78686808716992e-02,-1.72893580840549e-03
2.36E+04,-2.78004103637756e-02,-1.72151094915797e-03
2.37E+04,-2.77324241398532e-02,-1.71413154613822e-03
2.37E+04,-2.76647204846942e-02,-1.70679723292645e-03
2.37E+04,-2.75972976967062e-02,-1.69950764677492e-03
2.37E+04,-2.75301540878065e-02,-1.69226242856394e-03
2.37E+04,-2.74632879832895e-02,-1.68506122275847e-03
2.37E+04,-2.73966977216948e-02,-1.67790367736539e-03
2.38E+04,-2.73303816546771e-02,-1.67078944389127e-03
2.38E+04,-2.72643381468776e-02,-1.66371817730080e-03
2.38E+04,-2.71985655757968e-02,-1.65668953597576e-03
2.38E+04,-2.71330623316691e-02,-1.64970318167456e-03
2.38E+04,-2.70678268173385e-02,-1.64275877949233e-03
2.38E+04,-2.70028574481359e-02,-1.63585599782158e-03
2.39E+04,-2.69381526517581e-02,-1.62899450831339e-03
2.39E+04,-2.68737108681475e-02,-1.62217398583911e-03
2.39E+04,-2.68095305493738e-02,-1.61539410845264e-03
2.39E+04,-2.67456101595171e-02,-1.60865455735313e-03
2.39E+04,-2.66819481745518e-02,-1.60195501684829e-03
2.39E+04,-2.66185430822324e-02,-1.59529517431813e-03
2.40E+04,-2.65553933819803e-02,-1.58867472017923e-03
2.40E+04,-2.64924975847720e-02,-1.58209334784943e-03
2.40E+04,-2.64298542130285e-02,-1.57555075371314e-03
2.40E+04,-2.63674618005061e-02,-1.56904663708690e-03
2.40E+04,-2.63053188921885e-02,-1.56258070018562e-03
2.40E+04,-2.62434240441797e-02,-1.55615264808915e-03
2.41E+04,-2.61817758235984e-02,-1.54976218870930e-03
2.41E+04,-2.61203728084741e-02,-1.54340903275735e-03
2.41E+04,-2.60592135876433e-02,-1.53709289371198e-03
2.41E+04,-2.59982967606479e-02,-1.53081348778760e-03
2.41E+04,-2.59376209376339e-02,-1.52457053390312e-03
2.41E+04,-2.58771847392521e-02,-1.51836375365116e-03
2.42E+04,-2.58169867965591e-02,-1.51219287126761e-03
2.42E+04,-2.57570257509198e-02,-1.50605761360165e-03
2.42E+04,-2.56973002539111e-02,-1.49995771008610e-03
2.42E+04,-2.56378089672268e-02,-1.49389289270827e-03
2.42E+04,-2.55785505625824e-02,-1.48786289598106e-03
2.43E+04,-2.55195237216230e-02,-1.48186745691454e-03
2.43E+04,-2.54607271358301e-02,-1.47590631498786e-03
2.43E+04,-2.54021595064311e-02,-1.46997921212153e-03
2.43E+04,-2.53438195443088e-02,-1.46408589265005e-03
2.43E+04,-2.52857059699121e-02,-1.45822610329496e-03
2.43E+04,-2.52278175131682e-02,-1.45239959313813e-03
2.44E+04,-2.51701529133949e-02,-1.44660611359552e-03
2.44E+04,-2.51127109192148e-02,-1.44084541839119e-03
2.44E+04,-2.50554902884696e-02,-1.43511726353167e-03
2.44E+04,-2.49984897881359e-02,-1.42942140728068e-03
2.44E+04,-2.49417081942415e-02,-1.42375761013416e-03
2.44E+04,-2.48851442917834e-02,-1.41812563479562e-03
2.45E+04,-2.48287968746453e-02,-1.41252524615183e-03
2.45E+04,-2.47726647455177e-02,-1.40695621124878e-03
2.45E+04,-2.47167467158174e-02,-1.40141829926797e-03
2.45E+04,-2.46610416056087e-02,-1.39591128150303e-03
2.45E+04,-2.46055482435252e-02,-1.39043493133657e-03
2.45E+04,-2.45502654666925e-02,-1.38498902421739e-03
2.46E+04,-2.44951921206515e-02,-1.37957333763797e-03
2.46E+04,-2.44403270592834e-02,-1.37418765111221e-03
2.46E+04,-2.43856691447338e-02,-1.36883174615345e-03
2.46E+04,-2.43312172473394e-02,-1.36350540625285e-03
2.46E+04,-2.42769702455545e-02,-1.35820841685793e-03
2.46E+04,-2.42229270258788e-02,-1.35294056535145e-03
2.47E+04,-2.41690864827849e-02,-1.34770164103054e-03
2.47E+04,-2.41154475186484e-02,-1.34249143508609e-03
2.47E+04,-2.40620090436770e-02,-1.33730974058241e-03
2.47E+04,-2.40087699758411e-02,-1.33215635243711e-03
2.47E+04,-2.39557292408055e-02,-1.32703106740125e-03
2.47E+04,-2.39028857718611e-02,-1.32193368403978e-03
2.48E+04,-2.38502385098575e-02,-1.31686400271214e-03
2.48E+04,-2.37977864031369e-02,-1.31182182555317e-03
2.48E+04,-2.37455284074678e-02,-1.30680695645423e-03
2.48E+04,-2.36934634859800e-02,-1.30181920104453e-03
2.48E+04,-2.36415906091003e-02,-1.29685836667277e-03
2.48E+04,-2.35899087544883e-02,-1.29192426238887e-03
2.49E+04,-2.35384169069737e-02,-1.28701669892609e-03
2.49E+04,-2.34871140584932e-02,-1.28213548868324e-03
2.49E+04,-2.34359992080296e-02,-1.27728044570716e-03
2.49E+04,-2.33850713615497e-02,-1.27245138567541e-03
2.49E+04,-2.33343295319441e-02,-1.26764812587916e-03
2.49E+04,-2.32837727389676e-02,-1.26287048520635e-03
2.50E+04,-2.32334000091791e-02,-1.25811828412494e-03
2.50E+04,-2.31832103758838e-02,-1.25339134466643e-03
2.50E+04,-2.31332028790737e-02,-1.24868949040959e-03
